,Tweet Date,Tweet ID,Tweet text,Tweet Location
260,2020-03-13 18:18:07,1238529790346498056,We must diversify and invest in innovative local food systems. We need to be growing food closer to home. It is likely that our economy is about to go through rough times that is going to critically impact local farmers and local food service industries.,"Jackson, MS"
261,2020-03-13 18:17:34,1238529654107054080,"This global health crisis we are experiencing today exposes the volatility and risk we take on by being so dependent on an international industrialized food system. A pandemic, a natural disaster, or political regime can totally disrupt global food trade.","Jackson, MS"
262,2020-03-13 16:01:20,1238495368024862720,"Join us for a farm to table lunch event hosted and curated by Chef Enrika Williams! #Free and open to the public! 
https://t.co/CnWTkEs6LJ
#FertileGround #FertileGroundExpo #PublicArtChallenge #FarmtoTable #jxnms https://t.co/YIsGfh6GfR","Jackson, MS"
263,2020-03-12 20:33:58,1238201590105980942,"In the midst of all this madness it’s good to have friends, art, and community. Life goes on. Thank you to our volunteers today. Figa Exhibition opens 4/10 @ 7pm at #ANDGallery #KaraWalker #FertileGroundExpo https://t.co/gvrGNT5pP3","Jackson, MS"
264,2020-03-12 16:01:06,1238132920151351301,"Join us for the opening ceremony of the public art installation Infertile presented by Travis Crabtree and an art performance and conversation with Deep Seedz.
https://t.co/IYHrwwjwys 
#FertileGround #FertileGroundExpo #PublicArtChallenge #Design #jxnms https://t.co/h12IHyk3g7","Jackson, MS"
265,2020-03-12 15:23:32,1238123468278902784,"Infertile Sculpture is going up on The Slab, a DIY #skatepark and former site of the Jitney Jungle grocery chain distribution center. Infertile is set to debut during the #FertileGroundExpo on April 10. https://t.co/Seo2P1xIIk","Jackson, MS"
266,2020-03-11 16:01:43,1237770686992703489,"Join us for a workshop with Farmer Dr. Cindy Ayers Elliott and Chef Nick Wallace to discuss the importance of the local farmer and local chef relationship. 
https://t.co/PxtdahtKtW
#FertileGround #FertileGroundExpo #PublicArtChallenge #Design #jxnms https://t.co/Tri3mzpBc9","Jackson, MS"
267,2020-03-10 17:40:32,1237433166790569984,Removing the sunflower seeds from the baby seedlings is so calming. These will be planted at Smith Park for the Fertile Ground installation #GroundNotations. https://t.co/XSo32qRtzz,"Jackson, MS"
268,2020-03-10 16:01:28,1237408237831544832,"Join us for the opening ceremony of the public art installation Ground Notations presented by Office of Jonathan Tate and a performance “On Southern Soil” by MADDRAMA! 
https://t.co/9te2PwtZWP
#FertileGround #FertileGroundExpo #PublicArtChallenge #design #jxnms https://t.co/pTXLsWeiDO","Jackson, MS"
269,2020-03-09 15:11:14,1237033208803479552,RT @foodprintorg: Looking for tonight's @MeatlessMonday dinner recipe? Try  @bryantterry's Roasted Sweet Potato and Asparagus Po’boy from h…,"Jackson, MS"
270,2020-03-09 14:41:50,1237025808247554048,@npkveg Thank you Bill!,"Jackson, MS"
271,2020-03-09 14:15:11,1237019102931271683,"We are excited to invite you all to the Fertile Ground Expo Exhibition Opening at the Mississippi Museum of Art on Friday, April 10 at 9:00 am. 
Register here: https://t.co/OrJ7HVO8pz 
#FertileGround #jxnms #publicartchallenge #publicart","Jackson, MS"
272,2020-03-09 13:50:20,1237012848066334720,"Join us for one of Mississippi’s largest farm to table dinners hosted by Farmer Dr. Cindy Ayers Elliott &amp; Chef @reflectionchef. The dinner will debut #FootPrintFarms new farm to table workshop space. 
#jxnms #FertileGroundExpo
https://t.co/NEvmSZHjWt https://t.co/S9qagHrLAP","Jackson, MS"
273,2020-03-07 19:56:38,1236380257101524993,"Thanks to everyone that volunteered today, as they say many hands make light work! #GroundNotations installation will debut at Smith Park on April 10! Register on our website for the #FertileGroundExpo #publicart #jxnms https://t.co/uJoSCjlATE","Jackson, MS"
274,2020-03-06 20:42:56,1236029521310121991,Volunteer Day tomorrow at Smith Park from 9am-2pm at the #GroundNotations Installation. We will be mulching the flower beds! @DJP_Downtown @VisitJacksonMS #jxnms #FertileGroundExpo #rainbow https://t.co/LUKmbovOrW,"Jackson, MS"
275,2020-03-04 19:34:02,1235287402811461632,RT @soulfirefarm: You can listen to our co-director Leah Penniman talk about the history and current experience of black farming and how we…,"Jackson, MS"
276,2020-03-04 19:33:47,1235287341150932993,RT @soulfirefarm: Please share and donate to the Soul Fire in the City GoFundMe. All of the donations go towards supporting this home garde…,"Jackson, MS"
277,2020-03-04 19:17:28,1235283234180734981,"VOLUNTEER DAY AT SMITH PARK THIS SATURDAY! #letsmulch #FertileGroundExpo 9 am - 2 pm! You do not have to be present the whole time, drop by for an hour or two!
https://t.co/gPv6cGckrj https://t.co/2lMs4LLj9G","Jackson, MS"
278,2020-03-04 16:13:10,1235236855974682624,@jazzyfae601 Haha! Will let you know when they’re ready to be picked up!,"Jackson, MS"
279,2020-03-03 17:28:07,1234893328640069632,@JacksonStateU is hosting a Spring Planting Day on 03/20 from 9 am to 12 pm at Blackburn Learning Garden! https://t.co/GSHo9HQ30N,"Jackson, MS"
280,2020-03-03 16:27:21,1234878037973504001,"RT @jxntransplants: It's Episode 50 and this podcast still exists! In this episode, @ashethecreative chats with @DoncheDidIt, #BeatMaker an…","Jackson, MS"
281,2020-03-03 15:36:47,1234865311981154308,🌻 Planted 300 sunflowers yesterday 🌻 who wants one when they’re ready!? https://t.co/M9Lq0NxKjX,"Jackson, MS"
282,2020-03-03 14:41:20,1234851356600606722,"RT @BloombergDotOrg: Through the #PublicArtChallenge, we’re supporting @_FertileGround_ in bringing together a network of artists, farmers…","Jackson, MS"
283,2020-03-02 20:00:43,1234569342106456064,@NEAarts @southarts @ALStateArts @Americans4Arts @ALcomBirmingham @ALcomHuntsville @MGMAdvertiser @ALPublicRadio One of our favorite southeastern adaptive reuse projects! Congrats to Sloss!!,"Jackson, MS"
284,2020-03-02 15:21:35,1234499096590811140,"Hi everyone! We are ✨37 DAYS✨ away from the #FertileGroundExpo and we are about to kick it into high gear! Sign up and lend a hand during our upcoming volunteer days! 

https://t.co/4jsRvd8l4F https://t.co/jUVptgXfwu","Jackson, MS"
285,2020-03-01 16:56:22,1234160561388212224,🎉VOLUNTEER OPPORTUNITY 🎉MSU Graphic Design School will be at Galloway Elementary today till 2 pm painting the Learning Garden Ground mural. #jxnms #fertilegroundexpo #painting https://t.co/v9mevJVtfW,"Jackson, MS"
286,2020-03-01 16:23:16,1234152231546560513,@JxnFreePress Thank you for sharing this article JFP! Make sure to register for the Expo April 9-11!,"Jackson, MS"
287,2020-03-01 16:22:28,1234152033776816128,Register for the #FertileGroundExpo https://t.co/sCBtaMXZPu #free #event #jxnms https://t.co/LtS4iIwa8B,"Jackson, MS"
288,2020-03-01 16:21:14,1234151720361644037,"RT @JxnFreePress: ""We know when you are hungry, you can't perform at your best. Hunger is a problem that reaches beyond one's belly but aff…","Jackson, MS"
289,2020-03-01 00:19:16,1233909632680288258,"RT @esculentms: Join us for the Fertile Ground Expo April 9-11, 2020 for a Fermentation 101! 

See the link in bio
 @_fertileground_
・・・
@m…","Jackson, MS"
290,2020-02-29 22:10:10,1233877146784931842,"Meeting with Akoaki, RVTR, Dorothy Davis, and @ey_williams at the Farish Street Landing Exhibition site debuting April 10 during the #FertileGroundExpo https://t.co/5kdpLH7A2B","Jackson, MS"
291,2020-02-29 15:40:37,1233779111962857472,That feeling when only two people show up for volunteer day 😅 #digging   #bioswale #forone https://t.co/5bzTUR2FRx,"Jackson, MS"
292,2020-02-29 14:12:40,1233756978306076673,"#riseandshine friends! On our way to Smith Park with plants, dirt, shovels, and our personal favorite hot mulch! (Check the steaminess at the end) #FertileGroundExpo https://t.co/0YD0qAMnzr","Jackson, MS"
293,2020-02-29 04:08:12,1233604859947102209,"🎉VOLUNTEER DAY🎉 Saturday / 
9 am - 2 pm / Smith Park https://t.co/ov2nCrZwum","Jackson, MS"
294,2020-02-28 21:07:57,1233499101611909120,Out here getting this canvas prepared for @msstate Design Build ground mural at Galloway Elementary! This is the site of the Galloway Learning Garden which will debut during the #FertileGroundExpo April 9! https://t.co/LqPzvrfaY4,"Jackson, MS"
295,2020-02-27 21:12:17,1233137804827414528,“Ground Notations” installation at Smith Park coming along! This installation will debut April 10 during the #fertilegroundexpo with a performance by MADDRAMA called “On Southern Soil” https://t.co/h75UL1yyhY,"Jackson, MS"
296,2020-02-26 21:19:48,1232777304797065217,RT @RukiaLumumba: Current immigration policies are literally mass incarceration policies. It is the criminalization of Black &amp; Brown bodies…,"Jackson, MS"
297,2020-02-24 18:42:42,1232012996001587202,Thank you @newspaperclub for printing such a beautiful book for the #fertilegroundexpo! Designed by @tylertadlock https://t.co/NaV9tcTtrz,"Jackson, MS"
298,2020-02-21 21:17:57,1230964902740840449,"You are invited to participate in the The Fertile Ground Project Expo this spring April 9th - 11th in Jackson, Mississippi!

Register here: https://t.co/Aw1cBDBvK3

#thisisfertileground #farmtotable #mississippi #foodpolicy #foodinsecurity #foodaccess #jxnms https://t.co/bTImq4odZd","Jackson, MS"
299,2020-02-19 01:29:00,1229940916703633408,RT @mtmorcelle: .@justice4ms Action Alert: Call on Mississippi House Leadership to Vote NO on S.B. 2257! This bad bill jeopardizes Medicaid…,"Jackson, MS"
300,2020-02-18 22:24:36,1229894512111243267,@Omega_OCSL @jeff_rumney @USAPulses @GosiaWozniacka @CivilEats Check out our Pea Totes we made for our Fertile Ground project! #GivePeasAChance https://t.co/CHNEIJAyqB,"Jackson, MS"
301,2020-02-18 03:16:25,1229605562968629248,RT @mtmorcelle: It’s time to optimize our food systems for nutrition and health equity. https://t.co/2kkrNJD5wi,"Jackson, MS"
302,2020-02-17 18:50:18,1229478194870444038,"RT @VisitJacksonMS: Our thoughts are with those affected by flooding in parts of Jackson. At this time, our restaurants, hotels and attract…","Jackson, MS"
303,2020-02-15 01:19:47,1228489044365127681,"RT @KimberlyLCampb3: Yes, I do remember the flood of 1983-it impacted my church, school and neighborhood. Heads up! Be Prepared!","Jackson, MS"
304,2020-02-14 18:06:59,1228380127551197185,"Their FG installation will be located on Farish Street and will talk about cultural food histories in MS ranging from the Choctaw Nation, Republic of New Afrika, and Non Native American Settlers.

#thisisfertileground #fertileground #foodhistory #jxnms","Jackson, MS"
305,2020-02-14 18:06:58,1228380125097492480,"Bridging the commonly perceived divide between social and aesthetic practice, the work explores urban interventions, perceptual scenographies, and pop actions as responses to complex and contested urban scenarios.
#publicart #architecture","Jackson, MS"
306,2020-02-14 18:06:57,1228380120626409472,"Akoaki is a Detroit-based architecture and design studio founded by Anya Sirota and Jean Louis Farges. @TaubmanCollege 

Since 2008, Akoaki has established a reputation for innovative and resonant projects that critically engage the social, spatial, &amp; material realities of place. https://t.co/dbDEvNNg1Q","Jackson, MS"
307,2020-02-13 16:13:37,1227989211099344896,"RT @VisitJacksonMS: Arts lovers, TODAY is the day! Catch the TV broadcast of the 2020 Governor's Arts Awards on MPB - Mississippi Public Br…","Jackson, MS"
308,2020-02-13 15:10:24,1227973300598558726,"from Walker’s larger piece “A Subtlety”, which was built &amp; displayed inside the Domino Sugar Factory in Brooklyn, the former site of a sugar refinery. FIGA will be on display this spring at AND Gallery opening April 10 as part of the #FertileGroundExpo #thisisfertileground #jxnms","Jackson, MS"
309,2020-02-13 15:10:22,1227973295024287744,"New York-based artist #KaraWalker is best known for her candid investigation of race, gender, sexuality, &amp; violence through silhouetted figures that have appeared in numerous exhibitions worldwide.
FIGA, a room-sized fist made from polystyrene and covered in sugar is a segment /1 https://t.co/FTK8PNAjVu","Jackson, MS"
310,2020-02-12 15:05:42,1227609730639650816,"He works as an editor and DP/director for both film &amp; television, sometimes scoring his own projects as a musician under the name Magnetic Dispatch. 

#thisisfertileground #fertileground #foodpolicy #jxnms #foodinsecurity #foodaccess
#documentary #film #filmmississippi","Jackson, MS"
311,2020-02-12 15:05:40,1227609725002559488,"Robby Piantanida is a Texas native. Educated in fine art in Mississippi, he moved into film production running Borrowed Productions out of Jackson, MS for a decade before starting General Usage on the west coast. /1 https://t.co/B8vYIuvg5R","Jackson, MS"
312,2020-02-11 14:38:18,1227240446147153920,@tylertadlock @_articulated As a music creator he’ll be contributing to the Fertile Ground documentary soundtrack and has worked on projects for clients such as @RedBullMusic Academy and @Spotify #thisisfertileground #fertileground #identitydesign #graphicdesign #branddesign #jxnms,"Jackson, MS"
313,2020-02-11 14:36:49,1227240074917679104,"@tylertadlock co-founder of AND Gallery–an artist-run space for contemporary emerging artists, and artistic co-director of @_articulated, a multimedia arts organization anchored in New Orleans.","Jackson, MS"
314,2020-02-11 14:35:13,1227239670079217664,"Art director, graphic designer, &amp; music creator Tyler Tadlock @tylertadlock brings nearly 2 decades of graphic design experience to the Fertile Ground team. Tadlock is founder of Southern Cult, a freelance creative team with an emphasis in non-profit identity and brand design, /1 https://t.co/ntOZvaC6Po","Jackson, MS"
315,2020-02-05 14:59:15,1225071394586755072,"The studio’s work has been recognized by the American Society of Landscape Architects, American Institute of Architects, Environmental Protection Agency, and by the Cooper Hewitt Smithsonian. 
#thisisfertileground #fertileground #jxnms","Jackson, MS"
316,2020-02-05 14:59:15,1225071393559191552,"Each studio partners with a community group as the client to develop a thoughtful and lasting improvement to the community. In its 10th year, the Design/Build Studio has helped to shape hundreds of young designers and their responsibility to the world around them. 2/","Jackson, MS"
317,2020-02-05 14:59:14,1225071388970639361,"Mississippi State University’s @msstate Interdisciplinary Design/Build Studio was started in 2010 to create a platform for design students to work with allied design professions, explore detailed design refinement, and implement their ideas on a real world installation. 1/ https://t.co/SylaRVDkxM","Jackson, MS"
318,2020-02-03 16:51:22,1224374831602376705,"cultural expressions in a co-design process to disrupt power dynamics and realize shared intentions. Currently, johnson serves as CEO of Significant Developments creating his social practice art thru the establishment of contractor-client relationships. 
#thisisfertileground","Jackson, MS"
319,2020-02-03 16:50:01,1224374492341948416,"daniel johnson [sic] is an independent artist, curator, and entrepreneur focused on agency, equity, and the emergence of consensus. Through reflection on the nature of belonging  facilitated by community storytelling, Johnson works with groups of people to harness their unique /1 https://t.co/2NcT37OXjO","Jackson, MS"
320,2020-02-01 20:24:48,1223703767562047488,Out of the top 10 most disadvantaged communities in the country five counties are from Mississippi and are along the Mississippi River. https://t.co/YyeAar766G,"Jackson, MS"
321,2020-02-01 20:23:33,1223703455568683008,"@npkveg Wow, five counties from Mississippi. We have some work to do @tatereeves @AndyGipsonMS","Jackson, MS"
322,2020-02-01 15:12:59,1223625297179873281,RT @urbanfoxesjxn: Here is the plan: come grab coffee and breakfast from us and the go to the @msfarmersmarket to see Sunflower Oven and @_…,"Jackson, MS"
323,2020-01-28 15:29:47,1222179973747892224,"Scott Allen is a local artist and owner of A+ Signs &amp; Creative. Scott works to create art that enhances the community daily life. Scott and his team have been an integral part of the #publicartchallenge 

#thisisfertileground #fertileground #farmtoschool #mural https://t.co/zoXDYEKAAu","Jackson, MS"
324,2020-01-27 23:53:50,1221944433098346496,@GBolognaCL I don’t understand why he has to sound so divisive. This type of thinking only encourages younger people to leave the state instead of staying here and investing in Mississippi.,"Jackson, MS"
325,2020-01-27 23:15:50,1221934873046388736,@AARPMS @KimberlyLCampb3 @clarionledger Thank you for all the amazing work you all do!,"Jackson, MS"
326,2020-01-27 16:48:16,1221837337132486658,@NaomiStarkman @lisaelaineh @CivilEats @Farmland Great way to build community and future food advocates!!! We see the value of it here in Jackson.,"Jackson, MS"
327,2020-01-27 15:35:56,1221819133786034176,RT @FoodShareTO: Join us to celebrate Black culinary excellence in support of programs that promote equitable access to good food across th…,"Jackson, MS"
328,2020-01-27 15:35:07,1221818926885109761,@RIFPC Love how many different sectors these policies interact with. Good luck and keep us posted.,"Jackson, MS"
329,2020-01-27 14:44:46,1221806259206328322,"Over the last few years she’s championed many creative initiatives in Jackson’s Midtown community as Former President of the Business Association of Midtown and Co-Founder of AND Gallery an artist-run space for contemporary and emerging art.
#thisisfertileground #fertileground","Jackson, MS"
330,2020-01-27 14:44:00,1221806066138329088,"Adrienne Domnick is a local visual artist whose work is an exploration of sound, light, and bold colors through paint on a variety of surfaces. Her work rediscovers #Afrocentric iconic pop culture through the lens of contemporary art. https://t.co/16nIbGZOG6","Jackson, MS"
331,2020-01-24 17:31:20,1220761013521436672,RT @Mission_Ready: Thank you to the state and local officials and nutrition experts who participated in our Child Nutrition and National Se…,"Jackson, MS"
332,2020-01-23 22:16:11,1220470307657568256,If you’re free this weekend join us Saturday 1/25 at Galloway Elementary to plant at the Learning Garden! We have daffodils and rosemary!! https://t.co/CcXvfBNm95,"Jackson, MS"
333,2020-01-22 20:57:58,1220088234975408135,"@TashaMay4 @robertstjohn Good to know! Will report back tomorrow, haven't bought Cheetos in a minute.","Jackson, MS"
334,2020-01-22 20:56:50,1220087953428566019,@robertstjohn kimchi + peanut butter slider.,"Jackson, MS"
335,2020-01-22 20:54:19,1220087319379816453,@TashaMay4 @robertstjohn I am very intrigued.,"Jackson, MS"
336,2020-01-21 18:59:23,1219696007824510977,@NaomiStarkman @indiefilmfan @CivilEats This is such an important conversation we need to be having all over the country. Local farmers here can’t even sell pre made salads to SNAP recipients.,"Jackson, MS"
337,2020-01-21 18:56:11,1219695202903916545,@HealthyFoodLaws Thank for sharing this resource excited to look through this and develop opportunities for Jackson community members to come together and prioritize a few in relation to our local food access issues in Mississippi.,"Jackson, MS"
338,2020-01-21 16:27:52,1219657876727386117,@ChefAnnFnd This looks amazing! Might have to try out the recipe for lunch today!,"Jackson, MS"
339,2020-01-21 14:21:12,1219626000402743301,This! Innovation in agriculture is the future! https://t.co/J1Cu7xyvkB,"Jackson, MS"
340,2020-01-20 17:01:14,1219303885334073346,"“Injustice anywhere is a threat to justice everywhere. We are caught in an inescapable network of mutuality, tied in a single garment of destiny. Whatever affects one directly, affects all indirectly.” #MLK letter from #Birmingham Jail https://t.co/nDvqmKejtZ","Jackson, MS"
341,2020-01-17 20:18:52,1218266456707817472,RT @FoodCorps: Want to take action for #healthyfood in your community? Here are 6 ways you can help! 🌱🥕https://t.co/Xi7y7kpYxJ,"Jackson, MS"
342,2020-01-17 15:12:28,1218189350057455618,"@JacksonMedMall Her family has been farming in the #Delta since 1948 &amp; more recently at Jubilee Ranch located in Jackson where they farm grass-fed cattle, soybeans and much more. She has a passion for organic farming, fighting food insecurities, empowering the youth! 

#fertilegroundjxn #jxnms","Jackson, MS"
343,2020-01-17 15:10:42,1218188906874777601,"Dominique Starling is the culinary consultant &amp; one of the chefs for the @JacksonMedMall Foundation’s culinary kitchen. She is the owner of Star La Vie, which specializes in culinary consulting and catering for events in the Metro Jackson area. She is a 3rd generation farmer. 1/ https://t.co/Kn92orL0rf","Jackson, MS"
344,2020-01-17 14:57:55,1218185686282645505,@FoodCorps @CecilyUpton @wurmworks,"Jackson, MS"
345,2020-01-16 18:49:18,1217881529302601728,"@ashethecreative @tatereeves @clarionledger Every time I walk around downtown I’m a hair away from getting hit at the roundabouts, which are supposed to be better for pedestrian crossings.","Jackson, MS"
346,2020-01-16 18:46:55,1217880930695688197,"@LynnFitch @MMLonline We would love to partner with you Lynn! Please learn more about our project on our website, link in bio!","Jackson, MS"
347,2020-01-16 18:45:29,1217880570514083846,RT @womensfundms: Join us as we highlight businesses with innovative women-friendly workplace policies right here in Mississippi - policies…,"Jackson, MS"
348,2020-01-16 18:44:25,1217880301625659393,@VisitJacksonMS @teneiamusic @5thchildmusic @brysonhat I’ve had this song stuck in my head all day,"Jackson, MS"
349,2020-01-16 18:43:38,1217880101838315522,Mississippi is #3 in pedestrian fatality. We need to make a change now and recognize that improving the healthy and safety of citizens is an intersectional issue. @tatereeves @clarionledger https://t.co/NtEgZfYpGk,"Jackson, MS"
350,2020-01-14 23:19:30,1217224753041244160,RT @ArtPlaceAmerica: There's still time to apply to the Creative Catalyst Certificate! This flexible and affordable online continuing educa…,"Jackson, MS"
351,2020-01-14 21:24:53,1217195905935462400,"Looking for ways to honor the legacy of Dr. Martin Luther King, Jr. in 2020? Here are ten observances and opportunities to serve in the #CityWithSoul in the coming days.
@VisitJacksonMS 
#VisitJacksonMS #JxnMS  
https://t.co/grhXnfhkOi","Jackson, MS"
352,2020-01-14 20:16:23,1217178671196315654,"Great first Expo Steering Committee Meeting today, thanks to everyone who attended! This group is made up of different residents who have reached out to support the project and volunteer their time in whatever way they can for the expo. We are so thankful #jxnms https://t.co/a6ifXkFzd1","Jackson, MS"
353,2020-01-10 19:27:27,1215716803474808832,RT @msfarmersmarket: Mark Saturday in your calendar for a fresh-shopping day! The #MSFarmersMarket will begin its Winter Market hours this…,"Jackson, MS"
354,2020-01-10 19:14:10,1215713462439108609,Single-use food packaging is taking a huge toll on our environment. 📡📡📡via @foodprintorg https://t.co/5xvH6QVUly,"Jackson, MS"
355,2020-01-10 19:11:25,1215712769724551168,@greenBXmachine A million times yes.,"Jackson, MS"
356,2020-01-10 18:23:35,1215700732315389952,"RT @FoodCorps: Are you ready to #ServeUpChange? Teach, learn, and grow along with students and your community through a year of service wit…","Jackson, MS"
357,2020-01-10 14:52:27,1215647596913491968,"@BilalQizilbash The R U Hungry program feeds the hungry every Friday at 6 p.m. in downtown Jackson as well as in Brooklyn, New York on Sundays. Bilal pledges 2.5% of net profits from his company to the Draw-a-Smile Foundation. #fertilegroundjxn #thisisfertileground #RUhungry","Jackson, MS"
358,2020-01-10 14:51:09,1215647271620096001,"@BilalQizilbash is a social entrepreneur; one of his passions is feeding the hungry, something he does weekly in his adopted home town of Jackson, Mississippi, through his non-profit organization, the Draw-a-Smile Foundation. https://t.co/J7bKkSWMhd","Jackson, MS"
359,2020-01-10 04:13:41,1215486848237297666,Creating convenience does not mean the food has to be unhealthy. Designing mixed-use accessible spaces where people can purchase local agriculture goods and products can be risky but the rewards are fruitful. One question is how do you uncover your customer's needs? @CivilEats https://t.co/wQZ915DwUQ,"Jackson, MS"
360,2020-01-10 04:03:04,1215484173688897536,RT @MamaNatures: So Excited for our partnership with @amakuroki and @immanegus for our NEW Yoga &amp; Meditation series at our Ridgeland locati…,"Jackson, MS"
361,2020-01-09 19:57:49,1215362057970896898,"Great event happening tonight at Two Mississippi Museums in honor of the 100th anniversary of the passage of the Nineteenth Amendment, which guaranteed women's constitutional right to vote. 
@VisitJacksonMS
https://t.co/DjNGkkFNmj 
 #jxnms","Jackson, MS"
362,2020-01-09 18:10:03,1215334936019984393,RT @FoodCorps: Calling all students! The @nytimes invites you to share suggestions for the future of #schoollunch. We’re loving the ideas a…,"Jackson, MS"
363,2020-01-09 17:07:47,1215319267702427650,@visitms We need to continue to protect our beautiful natural resources and landscape.,"Jackson, MS"
364,2020-01-09 17:05:48,1215318769481940994,"RT @GoodFoodInst: Which #plantbased trends will shape the food and bev industry this year?

🍗 moving beyond the burger
🌱 new protein source…","Jackson, MS"
365,2020-01-09 15:58:23,1215301803916570624,@CityofJacksonMS @partnershipms Tyson also works as a community organizer for non-profits focusing on social justice and labor issues. We are honored to have him on the Fertile Ground team! 2/,"Jackson, MS"
366,2020-01-09 15:34:12,1215295717184589825,"Tyson Jackson serves as the Program Coordinator for the @CityofJacksonMS’s Jackson Meals Matter program, the College Hunger Coordinator for the @partnershipms, as well as the Lead Organizer for The People’s Advocacy Institute,... 1/ https://t.co/hLKBlE2IpX","Jackson, MS"
367,2020-01-08 22:27:11,1215037257780015104,"The blueberries have arrived! 150 blueberry plants will be distributed amongst the Fertile Ground project sites at Galloway Elementary, Smith Park, and on Farish Street! They were grown by Finch Blueberry Nursery in NC and shipped bare-rooted 🌱🌱🌱 #fertilegroundjxn #jxnms https://t.co/dJ9LjJCZGy","Jackson, MS"
368,2020-01-08 14:56:15,1214923777345089544,"@FoodCorps He worked for FoodCorps in the MS Delta in Shelby &amp; Cleveland, MS, teaching school kids to garden &amp; learn more about good food. He then moved to Jackson for his second year, doing similar work w/ @JPSDistrict. That experience led him to start his own business, Esculent! 2/","Jackson, MS"
369,2020-01-08 14:54:37,1214923367750492160,"D.J. Baker has an energy that really comes across when he talks about good food. The former member of the @FoodCorps moved to Mississippi in 2015 after growing up in a suburb of Oklahoma City, Oklahoma, &amp; attending the University of Central Oklahoma. 1/ https://t.co/Fh7FLXu5cb","Jackson, MS"
370,2020-01-07 19:51:27,1214635679214374922,@AARPMS @ThecaJones may know someone,"Jackson, MS"
371,2020-01-07 19:37:50,1214632254149922816,RT @AARPMS: @AARPMS is looking for a Communications Intern. Do you know a great student who has strong writing and video editing skills? Pl…,"Jackson, MS"
372,2020-01-07 14:37:30,1214556673009995777,"@mtmorcelle @justice4ms Before joining MCJ, she worked as a Staff Attorney at the Network for Public Health Law &amp; Research Scholar at the Center for Public Health Law &amp; Policy at Arizona State University, &amp; focused her research, teaching, &amp; practice on addressing the root causes of health injustice. 2/","Jackson, MS"
373,2020-01-07 14:35:54,1214556266825240577,"Next up Madeline Morcelle @mtmorcelle, JD, MPH, is a Staff Attorney at the @justice4ms, where she focuses her advocacy on promoting equitable access to healthy food, health care, and public benefits. 1/ https://t.co/k4QwWbPQ0F","Jackson, MS"
374,2020-01-06 18:45:26,1214256678507556865,RT @50by40: “I would like to thank the Hollywood Foreign Press for recognizing and acknowledging the link between animal agriculture and cl…,"Jackson, MS"
375,2020-01-06 16:38:03,1214224619080683522,This is beautiful! https://t.co/YJrmUuuprR,"Jackson, MS"
376,2020-01-06 16:07:41,1214216977151074304,"First up is Nick Wallace @reflectionchef, the head chef at our Farm to Table event for the EXPO. Inspired by nature, Chef Nick Wallace’s mission is to remain focused on the beauty of food and his family farm origins.
#thisisfertileground #fertileground #fertilegroundexpo2020","Jackson, MS"
377,2020-01-06 16:05:53,1214216527467229188,"In the coming weeks, as we prepare for Jackson’s first ever Fertile Ground EXPO weekend, we will be introducing some of our key collaborators in the Fertile Ground project, sharing news about the EXPO weekend itself, &amp; highlighting some of the art projects and installations! 1/ https://t.co/NUqeyZvj7o","Jackson, MS"
378,2020-01-02 17:46:35,1212792317918220288,@AARPMS @KimberlyLCampb3 Thank you for everything that you do!,"Jackson, MS"
379,2020-01-02 16:53:19,1212778910120890375,"Best dining experience in 2019 was Walker’s Drive In, known for ethical sourcing of local ingredients and quality. The emphasis on using small farmers is important and contributes to their success of offering a unique dining experience in Jackson. https://t.co/kM4nrIBM32","Jackson, MS"
380,2019-12-31 17:43:14,1212066699559817216,"Happy New Year from Fertile Ground! 

Its been a dynamic year for us! Take a moment to read our December newsletter to review some of our events and accomplishments of 2019! 
https://t.co/BfVaeudVk3

#jxnms #fertilegroundjxn https://t.co/N234BSgHl6","Jackson, MS"
381,2019-12-26 20:25:47,1210295663885504512,RT @ChokweALumumba: Habari gani?!—Join me in reflecting on seven simple principles that I believe can truly change our condition if we comm…,"Jackson, MS"
382,2019-12-26 20:24:51,1210295432326373379,"@FastCompany Thank for sharing this, society needs to be honest with how we can work on regenerative agriculture practices across scales of demand from local to global.","Jackson, MS"
383,2019-12-26 20:23:24,1210295065547100160,Refreshing article that discusses the value of regenerative farming practice &amp; an honest answer by @patagonia Founder Yvon Chouinard on how #regenerativeag can't be done on a large scale. Large companies can invest in small farmers and demand better quality at the same time. https://t.co/SeVxYLRRk3,"Jackson, MS"
384,2019-12-20 21:20:22,1208135075021365248,@FoodShareTO More of this!!!,"Jackson, MS"
385,2019-12-19 17:10:51,1207709894473920523,RT @mtmorcelle: .@CityofJacksonMS’ #JacksonMealsMatter Task Force with chefs for the culture and love of Jackson will serve meals to JPS fa…,"Jackson, MS"
386,2019-12-19 14:18:06,1207666420705906693,"RT @wurmworks: #Didyouknow that worms lay eggs, also called cocoons? They can hold anywhere from 2-7 #worms. These #cocoons can survive sno…","Jackson, MS"
387,2019-12-17 17:17:55,1206986894615154688,"RT @jxntransplants: In the last episode of the year, @ashethecreative chats with Yasmine Collins, originally from #NewOrleans and co-owner…","Jackson, MS"
388,2019-12-16 16:22:59,1206610685213458432,@ChefAnnFnd @CivilEats Thanks for sharing! Happy holidays to you!,"Jackson, MS"
